url,product_name,current_price,original_price,discount,rating,review_count,colors,sizes,description,features,image_urls
https://www.jcpenney.com/p/xersion-womens-cotton-crew-neck-short-sleeve-t-shirt-plus/ppr5008623590?pTmplType=regular&searchTerm=tshirt,Xersion Womens Cotton Crew Neck Short Sleeve T-Shirt Plus,12.99,25.0,48.0,4.5833,12,"Cherry Blossom , Xenon Blue , Med Hthr Gray , Black , Pastel Purple , White , Evergreen , Moonlight","4x , 3x , 5x , 0x , 2x , 1x","The Xersion women’s cotton crew-neck short-sleeve t-shirt delivers everyday comfort with breathable softness. It features a classic crew neckline and relaxed fit for easy movement. Pair this lightweight tee with joggers or leggings for a simple, sporty look that keeps you comfortable all day.","2nd Piece Sleeve Length: Short Sleeves | Features: Essentials | Closure Type: Pullover Head | Fit: Loose Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 28 Inches - Back, 27 Inches - Front | Fiber Content: 60% Cotton, 40% Repreve Recycled Polyester | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509215758M | https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509215654M | https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509215863M
https://www.jcpenney.com/p/adidas-mens-crew-neck-short-sleeve-active-big-and-tall-t-shirt/ppr5008448258?pTmplType=regular&searchTerm=tshirt,adidas Mens Crew Neck Short Sleeve Active Big and Tall T-Shirt,20.0,25.0,20.0,4.8667,15,"Pure Ruby Black , White Black , Black White , Tm Royal Blue Blk","medium tall , large tall , 2x-large tall , 4x-large tall , 3x-large tall , 4x-large , x-large tall , 3x-large","This essentials collection seamlessly transcends age, ethnicity, and gender boundaries, embodying the brand's commitment to inclusivity and style for all. Designed with an entry-level pricing strategy, essentials ensures accessibility without compromising on quality, making it not only inclusive across demographics but also affordable for everyone who appreciates the brand's ethos.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 31 Inches | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0326202509024945M | https://jcpenney.scene7.com/is/image/JCPenney/DP0326202509024529M | https://jcpenney.scene7.com/is/image/JCPenney/DP0204202507070073M | https://jcpenney.scene7.com/is/image/JCPenney/DP0326202509024737M | https://jcpenney.scene7.com/is/image/JCPenney/DP0204202507070682M
https://www.jcpenney.com/p/alfred-dunner-womens-crew-neck-short-sleeve-t-shirt/ppr5008594453?pTmplType=regular&searchTerm=tshirt,Alfred Dunner Womens Crew Neck Short Sleeve T-Shirt,44.62,59.5,25%,,,Pink Multi,"petite medium , large , petite small , petite large , x-large , small , petite x-large , medium","This Alfred Dunner women's plus t-shirt features a tropical leaf pattern for a summer or vacation style statement. Made from soft stretch-knit, this pullover tee has a crew neck, a tie at the side and short sleeves. Wear it with pants or jeans.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 70% Polyester, 30% Rayon | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607183515M | https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607183306M | https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607183201M | https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607183410M
https://www.jcpenney.com/p/alfred-dunner-crowd-pleaser-womens-crew-neck-short-sleeve-t-shirt/ppr5008594400?pTmplType=regular&searchTerm=tshirt,Alfred Dunner Crowd Pleaser Womens Crew Neck Short Sleeve T-Shirt,44.62,59.5,25%,5.0,1,White,"petite medium , large , petite small , petite large , x-large , small , petite x-large , medium","This Alfred Dunner women's t-shirt is an elegant boho inspired style for warm weather. Made from a cotton blend, this short-sleeve tee has a removable necklace, a beautiful black embroidered pattern and scalloped trims. Wear it with capris or jeans.","Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 60% Cotton, 40% Polyester | Fabric Description: Knit | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0313202613150526M | https://jcpenney.scene7.com/is/image/JCPenney/DP0313202613150630M | https://jcpenney.scene7.com/is/image/JCPenney/DP0313202613150945M | https://jcpenney.scene7.com/is/image/JCPenney/DP0313202613150735M
https://www.jcpenney.com/p/st-johns-bay-womens-easy-on-easy-off-boat-neck-short-sleeve-adaptive-t-shirt/ppr5008584253?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Easy-on + Easy-off Boat Neck Short Sleeve Adaptive T-Shirt,12.99,28.0,53.0,5.0,2,"Black , White , Alaskan Blue , Tropical Orchid , Rose Valley , Rose Garden","large , x-small , xx-large , x-large , small , medium","Switch up your essentials with this adaptive women's St. John's Bay t-shirt fitted a wide bateau neckline for easy-on-and-off wear and three-quarter sleeves. Plus, the cotton-jersey fabric and tag-free design supports sensory issues for comfortable, every day wear.","Features: Adaptive | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Short Sleeve | Apparel Length: 26 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Knit | Care: Machine Wash, Tumble Dry | Certifications And Listings: Oeko-Tex Standard 100 | Adaptive Features: Wide Neck, Flat Seams, Tag Free | Material: Cotton | Oeko-Tex Standard 100 Label: Kl020 178692 | Oeko-Tex Standard 100 Test Institute: Testex | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0204202607162601M | https://jcpenney.scene7.com/is/image/JCPenney/DP1030202509072229M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509025989M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509031241M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509030616M
https://www.jcpenney.com/p/st-johns-bay-womens-tall-v-neck-short-sleeve-t-shirt/ppr5008551876?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Tall V Neck Short Sleeve T-Shirt,7.99,20.0,60.0,5.0,2,"Bold Blue , American Navy , Green Splash , Vibrant Green , Black , Strawberry Freeze , White , Peach Cobbler , Cabaret Red , Alaskan Blue , Oregano , Limelight , Innocent Pink , Rose Garden","medium tall , large tall , x-small tall , small tall , xx-large tall , x-large tall","This St. John's Bay women's tall t-shirt serves as a functional and crisp essential for your weekly lineup. It incorporates a V-neckline, short sleeves, and a pullover design to ensure a comfortable fit. Wear with jeans, trousers, or shorts.","2nd Piece Closure Type: Pullover Head | Features: Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 27.5 Inches | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Filling Content: 100% Cotton | Care: Machine Wash, Tumble Dry | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Kl020 175227 | Oeko-Tex Standard 100 Test Institute: Testex Ag | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0902202515004906M | https://jcpenney.scene7.com/is/image/JCPenney/DP0721202509052125M | https://jcpenney.scene7.com/is/image/JCPenney/DP0902202515005325M | https://jcpenney.scene7.com/is/image/JCPenney/DP0721202509051917M | https://jcpenney.scene7.com/is/image/JCPenney/DP0902202515005743M
https://www.jcpenney.com/p/arizona-mens-crew-neck-short-sleeve-t-shirt/ppr5008637793?pTmplType=regular&searchTerm=tshirt,Arizona Mens Crew Neck Short Sleeve T-Shirt,5.99,12.0,50.0,4.6721,61,"Bering Sea , Lichen Green , Papaya Punch , Stone Boulder , Brick Dust Htr , Azure Blue , Sterling Aqua , Northatlantic Teal","large , xx-large , x-large , small , medium","Safely designed from cotton-knit with REPREVE recycled fabric, this men's pullover t-shirt from Arizona Jeans Co. has a classic crew neck and short sleeves. Pair this essential with everything from jeans to a blazer and tailored pants.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 28.5 Inches | Fiber Content: 60% Cotton, 40% Repreve Recycled Polyester | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton Blend | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0107202611030119M | https://jcpenney.scene7.com/is/image/JCPenney/DP0107202611030223M | https://jcpenney.scene7.com/is/image/JCPenney/DP0107202611030326M
https://www.jcpenney.com/p/st-johns-bay-womens-plus-crew-neck-short-sleeve-regular-fit-graphic-t-shirt/ppr5008584255?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Plus Crew Neck Short Sleeve Regular Fit Graphic T-Shirt,12.99,26.0,50.0,4.6364,11,"Flag , Strawberry Fields , Turtle , Coast To Coast , Pink Cherries , Beach Club , Limone , Green Stripe , Pink Heart , Navy Stripe , By The Sea","4x , 3x , 5x , 0x , 2x , 1x","Refresh your casual wardrobe with the St. John’s Bay women’s plus t-shirt, made from cotton-blend jersey fabric. Featuring a crew neckline and short, fitted sleeves, this pullover tee pairs seamlessly with jeans, shorts, or skirts for effortless daily outfits.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 28 Inches - Front | Fiber Content: 60% Cotton, 40% Polyester | Fabric Description: Jersey, Knit | Care: Machine Wash, Tumble Dry | Material: Cotton Blend | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1103202511475001M | https://jcpenney.scene7.com/is/image/JCPenney/DP1103202511475838M | https://jcpenney.scene7.com/is/image/JCPenney/DP1103202511480684M
https://www.jcpenney.com/p/xersion-xtreme-mens-crew-neck-short-sleeve-quick-dry-active-t-shirt/ppr5008571259?pTmplType=regular&searchTerm=tshirt,Xersion Xtreme Mens Crew Neck Short Sleeve Quick Dry Active T-Shirt,4.19,14.0,70.0,4.6594,552,"Brick Dust , Brazilian Sand","large , xx-large , x-large , small , medium","Add comfort to your casual essentials with this Xersion Xtreme men's active t-shirt. Made from breathable cotton-jersey with quick-dry and moisture-wicking properties to keep you cool, it has a classic crew neck and short sleeves.","Features: Moisture Wicking, Quick Dry | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Fiber Content: 100% Cotton | Fabric Description: Knit | Care: Tumble Dry, Machine Wash | Material: Polyester, Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1219202409105008M | https://jcpenney.scene7.com/is/image/JCPenney/DP1219202409104703M | https://jcpenney.scene7.com/is/image/JCPenney/DP1219202409104398M
https://www.jcpenney.com/p/arizona-womens-juniors-round-neck-short-sleeve-oversized-graphic-t-shirt/ppr5008671839?pTmplType=regular&searchTerm=tshirt,Arizona Womens Juniors Round Neck Short Sleeve Oversized Graphic T-Shirt,15.99,24.0,33.0,4.0,3,"Snowdrift Athletic , Raw Wood Paradise , Ice Melt , Begonia Pink , Charming Coral , Aqua Wave , Rose Festival , Phantom Grey , Green Athl Club , Orange Tropical , Phantom Coast , Lavender Coast","large , x-small , xx-large , x-large , small , medium , 3x-large","Made from soft cotton-jersey in an oversized-fit, this juniors and women's graphic t-shirt from Arizona Jean Co. has a crew neck, drop shoulders, and short sleeves. Pair it over denim shorts with sneakers or cropped wide-leg pants and sandals.","Closure Type: Pullover Head | Fit: Oversized Fit | Neckline: Round Neck | Sleeve Length: Short Sleeve | Apparel Length: 28.5 Inches | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0305202611132999M | https://jcpenney.scene7.com/is/image/JCPenney/DP0305202611133209M | https://jcpenney.scene7.com/is/image/JCPenney/DP0305202611133104M
https://www.jcpenney.com/p/xersion-mens-crew-neck-short-sleeve-t-shirt/ppr5008571455?pTmplType=regular&searchTerm=tshirt,Xersion Mens Crew Neck Short Sleeve T-Shirt,5.99,14.0,57.0,4.6594,552,"Gulf Sand , Celery Sprig , Sea Moss , Active Blue , Ski Patrol Red , French Yellow , Steel Blue","large , xx-large , x-large , small , medium","You active style just got more comfortable thanks to the addition of this men's Xersion Xtreme t-shirt. Made from soft cotton-knit with quick-dry and moisture-wicking properties to keep you cool, it has a crew neckline and short sleeves. Pair it with workout shorts and sneakers.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 33 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Material: Jersey | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1223202513111628M | https://jcpenney.scene7.com/is/image/JCPenney/DP1223202513110799M | https://jcpenney.scene7.com/is/image/JCPenney/DP1223202513111214M | https://jcpenney.scene7.com/is/image/JCPenney/DP0519202613135038M | https://jcpenney.scene7.com/is/image/JCPenney/DP0519202613134934M
https://www.jcpenney.com/p/st-johns-bay-womens-tall-v-neck-3-4-sleeve-t-shirt/ppr5008551884?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Tall V Neck 3/4 Sleeve T-Shirt,15.99,22.0,27%,4.0,2,"American Navy , Black , White , Tropical Orchid , Oregano , Rose Garden","medium tall , large tall , x-small tall , small tall , xx-large tall , x-large tall","This St. John's Bay women's tall t-shirt is designed for easy comfort with a clean, everyday appeal. Made with a V-neckline, fitted 3/4 sleeves, it offers a streamlined silhouette that feels balanced and versatile. Wear it with jeans or layer it under a light jacket for a simple, well-proportioned look.","Features: Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: 3/4 Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 27.5 Inches | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Tumble Dry, Machine Wash | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Kl020 178692 | Oeko-Tex Standard 100 Test Institute: Testex Ag | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0919202509110172M | https://jcpenney.scene7.com/is/image/JCPenney/DP0919202509110277M | https://jcpenney.scene7.com/is/image/JCPenney/DP0919202509110068M
https://www.jcpenney.com/p/nike-embroidered-logo-mens-crew-neck-short-sleeve-embroidered-active-t-shirt/ppr5008658243?pTmplType=regular&searchTerm=tshirt,Nike Embroidered Logo Mens Crew Neck Short Sleeve Embroidered Active T-Shirt,25.6,32.0,20.0,3.5814,86,"Dk Gray Htr , Pink Foam , University Red , Black , White , Smoke Grey , Medium Olive , Parachute Beige , Ghost , Mean Green , Birch Htr , Barely Green , Midnight Navy , Royal Pulse , Cosmic Clay","large , xx-large , x-large , small , medium",A SMART PICKUP FOR YOUR DAILY ROTATION. The Nike Sportswear Club T-Shirt is made with our everyday cotton fabric and a classic fit for a familiar feel right out of the bag. An embroidered Futura logo on the chest provides a signature Nike look. The classic fit tee silhouette is relaxed through the body and hips. Everyday cotton fabric feels soft and lightweight.,"Features: Embroidered | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 29 Inches | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0120202607101055M | https://jcpenney.scene7.com/is/image/JCPenney/DP0120202607100742M | https://jcpenney.scene7.com/is/image/JCPenney/DP0127202607045226M | https://jcpenney.scene7.com/is/image/JCPenney/DP0127202607045541M | https://jcpenney.scene7.com/is/image/JCPenney/DP0127202607045331M
https://www.jcpenney.com/p/shaquille-oneal-xlg-ribbed-dropneedle-mens-crew-neck-short-sleeve-big-and-tall-t-shirt/ppr5008698534?pTmplType=regular&searchTerm=tshirt,Shaquille O'Neal XLG™ Ribbed Dropneedle Mens Crew Neck Short Sleeve Big and Tall T-Shirt,17.99,34.0,47.0,4.6338,71,"Black , White , Navy Platoon , Blue Heather , Charcoal Smoke , Salt N Pepper Htr , Sandshell , Rich Teal , Yellow Dahlia , Azure Blue","6x-large , medium tall , 2x-large , large tall , 2x-large tall , 4x-large tall , 5x-large , 3x-large tall , 4x-large , x-large tall , 5x-large tall , 3x-large","The Shaquille O’Neal XLG™ men’s big and tall t‑shirt offers a straightforward, well‑balanced silhouette for laid‑back dressing. Designed with a crew neckline and short, fitted sleeves, it provides a comfortable, easy‑moving option that fits naturally into casual, off‑duty wear.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 34 Inches - Front | Fiber Content: 60% Cotton, 40% Polyester | Fabric Description: Rib | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1205202513071205M | https://jcpenney.scene7.com/is/image/JCPenney/DP1205202513071415M | https://jcpenney.scene7.com/is/image/JCPenney/DP1205202513071310M
https://www.jcpenney.com/p/ana-womens-crew-neck-long-sleeve-t-shirt/ppr5008506228?pTmplType=regular&searchTerm=tshirt,a.n.a Womens Crew Neck Long Sleeve T-Shirt,3.99,18.0,77.0,4.6135,533,Easy Strp Black,"petite xx-large , large , xx-large , x-large , petite x-large","This a.n.a women's round neck tee is made from soft modal cotton-jersey for a slinky comfortable feel. A wardrobe essential, this pullover t-shirt has long sleeves and a regular-fit. Wear it with jeans, shorts or a skirt.","Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Long Sleeve | Apparel Length: 25 Inches | Fiber Content: 57% Cotton, 38% Modal, 5% Spandex | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Fabric | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0530202511074337M | https://jcpenney.scene7.com/is/image/JCPenney/DP0530202511074441M | https://jcpenney.scene7.com/is/image/JCPenney/DP0530202511074545M
https://www.jcpenney.com/p/st-johns-bay-womens-tall-crew-neck-short-sleeve-t-shirt/ppr5008551877?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Tall Crew Neck Short Sleeve T-Shirt,7.99,20.0,60.0,3.6667,3,"American Navy , Cabana Coral , Skydiver Blue , Black , White , Lindsay Green , Cabaret Red , Rose Valley , Orchid Bloom , Oregano , Tropic Blue , Preppy Pink , Solar Power Yellow , Tropical Orchid","medium tall , large tall , x-small tall , small tall , xx-large tall , x-large tall","The St. John’s Bay women’s tall t-shirt offers everyday comfort with a crew neckline and short sleeves. Layer under lightweight jackets or pair with straight-leg jeans for a clean, versatile look.","Features: Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 27.5 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Tumble Dry, Machine Wash | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Hk020 145317 | Oeko-Tex Standard 100 Test Institute: Testex | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0902202515004175M | https://jcpenney.scene7.com/is/image/JCPenney/DP0902202515003651M | https://jcpenney.scene7.com/is/image/JCPenney/DP0902202515003233M
https://www.jcpenney.com/p/liz-claiborne-womens-boat-neck-short-sleeve-t-shirt/ppr5008657355?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Boat Neck Short Sleeve T-Shirt,17.99,28.0,36%,4.5,6,"White-navy , Blue-navy , Green Stripe , Beige Stripe","large , x-small , xx-large , x-large , small , medium",Decorate your casual wardrobe with classic stripes with the addition of this women's Liz Claiborne t-shirt made from soft cotton-jersey with a crew neck and cap sleeves. Wear it with everything from tailored pants to jeans.,"Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 24 Inches | Fiber Content: 54% Cotton, 46% Polyester | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1204202509095150M | https://jcpenney.scene7.com/is/image/JCPenney/DP1204202509094731M | https://jcpenney.scene7.com/is/image/JCPenney/DP1204202509094941M
https://www.jcpenney.com/p/arizona-baby-womens-crew-neck-short-sleeve-t-shirt/ppr5008554650?pTmplType=regular&searchTerm=tshirt,Arizona Baby Womens Crew Neck Short Sleeve T-Shirt,9.99,20.0,50.0,5.0,3,"Crema Desert , Snwdrft Oceanside , Yellow Athl , Black , Red 87 , Pink Camo , Lt Yellow Island , Blue Tomatoes , White , Periwinkle Stripe , Floral Berry , Snowdrift Hibiscus , Aqua Pearl , Oatmeal Fiji , Rose Dragonfly , Red Cherries , Blue Ditsy Rose , Gray Rock N Roll , Paprika","large , x-small , xx-small , xx-large , x-large , small , medium , 3x-large","This Arizona women's and junior's baby tee is a cool casual wardrobe essential you can pair with everything from skirts to jeans or shorts. It's made from soft recycled cotton-rib with a hint of stretch and a fitted silhouette, a crew neck and short sleeves.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 22 Inches | Fiber Content: 56% Cotton, 38% Recycled Polyester, 6% Spandex | Fabric Description: Rib | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0318202613032865M | https://jcpenney.scene7.com/is/image/JCPenney/DP0318202613032761M | https://jcpenney.scene7.com/is/image/JCPenney/DP0318202613032656M
https://www.jcpenney.com/p/st-johns-bay-super-soft-mens-crew-neck-short-sleeve-stretch-fabric-t-shirt/ppr5008486413?pTmplType=regular&searchTerm=tshirt,St. John's Bay Super Soft Mens Crew Neck Short Sleeve Stretch Fabric T-Shirt,9.99,15.0,33.0,4.7576,462,"Oatmeal Heather , Black , White , Signature Navy , Charcoal Htr","large , xx-large , x-large , small , medium","Add a classic essential to your wardrobe with this St. John's Bay short-sleeve t-shirt. Made from soft-stretch cotton, this crew neck tee is tag-free for a comfortable fit. Wear it with jeans and sneakers.","Features: Tag Free, Stretch Fabric | Closure Type: Pullover Head | Fit: Classic Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Fiber Content: 60% Cotton, 40% Polyester | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0211202611031585M | https://jcpenney.scene7.com/is/image/JCPenney/DP0211202611031795M | https://jcpenney.scene7.com/is/image/JCPenney/DP1019202217031639M | https://jcpenney.scene7.com/is/image/JCPenney/DP0211202611032005M
https://www.jcpenney.com/p/st-johns-bay-womens-plus-v-neck-3-4-sleeve-t-shirt/ppr5008551878?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Plus V Neck 3/4 Sleeve T-Shirt,15.99,22.0,27%,3.3333,3,"Green Splash , Solar Power Yellow , American Navy , Skydiver Blue , Black , White , Cabaret Red , Rose Valley , Tropical Orchid , Orchid Bloom , Oregano , Preppy Pink , Tropic Blue , Rose Garden","4x , 3x , 5x , 0x , 2x , 1x","Refresh your everyday basics with this comfortable St. John's Bay t-shirt for women. It's made from soft, breathable cotton with 3/4 sleeves and a flattering v-neckline. Tuck it into jeans and add flats for a casual chic outfit.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: 3/4 Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 29 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0918202513052465M | https://jcpenney.scene7.com/is/image/JCPenney/DP0918202513053301M | https://jcpenney.scene7.com/is/image/JCPenney/DP0918202513052882M
https://www.jcpenney.com/p/ana-womens-plus-crew-neck-short-sleeve-t-shirt/ppr5008591332?pTmplType=regular&searchTerm=tshirt,a.n.a Womens Plus Crew Neck Short Sleeve T-Shirt,7.99,20.0,60.0,4.0,5,"Faded Denim , Moss Green Stripe , Rose Smoke , Dnu , Birchwood , Black , White , Cortez Red , Dusky Green , Birchwood Stripe , Sea Mint","4x , 3x , 5x , 0x , 2x , 1x","Essential and easy to style, this women's plus t-shirt from a.n.a is made from soft cotton-jersey with a classic crew neck and short sleeves. This versatile tee pairs with everything from denim shorts to mini skirts.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Drop-Shoulder Sleeve | Apparel Length: 26.25 Inches | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509200563M | https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509201191M | https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509195935M
https://www.jcpenney.com/p/ana-womens-crew-neck-short-sleeve-t-shirt/ppr5008617509?pTmplType=regular&searchTerm=tshirt,a.n.a Womens Crew Neck Short Sleeve T-Shirt,9.99,16.0,37.0,4.3333,3,"Mayfair Rose , Moss Green , Black , White , Celestial Blue","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","Stock up on stylish everyday essentials with this a.n.a women's crew neck t-shirt. Made from 100% cotton, it has a slightly boxy-fit, a crew neck and short sleeves. Wear it with your favorite denim pieces.","Closure Type: Pullover Head | Fit: Boxy Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Drop-Shoulder Sleeve | Apparel Length: 20 Inches - Back, 20.5 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Knit | Care: Tumble Dry, Machine Wash | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0217202613054217M | https://jcpenney.scene7.com/is/image/JCPenney/DP0217202613054426M | https://jcpenney.scene7.com/is/image/JCPenney/DP0217202613054009M
https://www.jcpenney.com/p/arizona-mens-crew-neck-short-sleeve-t-shirt/ppr5008410690?pTmplType=regular&searchTerm=tshirt,Arizona Mens Crew Neck Short Sleeve T-Shirt,5.99,12.0,50.0,4.6721,61,"Dk Gray Htr , French Bread , Black , Navy Shadow , White , Kidney Bean","large , xx-large , x-small , x-large , small , medium","The classic solid color and cut of this Arizona men's t-shirt makes it an everyday essential to wear with jeans or chino shorts. Made from a soft recycled cotton-jersey, it has a crew neck and short sleeves.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 28.5 Inches | Fiber Content: 60% Cotton, 40% Recycled Polyester | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0229202415071874M | https://jcpenney.scene7.com/is/image/JCPenney/DP0229202415072285M | https://jcpenney.scene7.com/is/image/JCPenney/DP0229202415072079M
